type,millis,t0_GPS_Epoch_Time(s),tN_GPS_Epoch_Time(s),ens_count,Sxx_re,Syy_re,Szz_re,Sxy_re,Szx_re,Szy_re,Sxx_im,Syy_im,Szz_im,Sxy_im,Szx_im,Szy_im
SPECA,994336051,1610720353.60,1610720455.60,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,139.437160,84.046921,25.653254,16.200756,2.340292,-1.688541,0.000000,0.000000,0.000000,4.994160,18.566961,-8.644231,409.852720,242.835530,90.809166,145.112490,46.481228,-25.916908,0.000000,0.000000,0.000000,72.726776,116.280300,80.001350,2073.625200,1302.669400,429.225100,1061.833300,258.870760,-153.121670,0.000000,0.000000,0.000000,737.831480,743.725220,549.557620,11786.464000,1936.587900,3279.346200,2387.720700,760.902280,-345.646360,0.000000,0.000000,0.000000,1227.009000,5886.277800,1469.138100,35658.051000,3432.841600,10560.802000,4811.317900,2222.713400,-125.592470,0.000000,0.000000,0.000000,748.186460,18838.596000,2963.216600,43411.395000,3187.774200,14327.633000,5278.173800,3314.337200,477.871670,0.000000,0.000000,0.000000,-214.187160,24143.326000,3520.718500,23953.326000,1980.335200,10603.687000,3285.165300,1845.065400,687.533080,0.000000,0.000000,0.000000,-669.703980,15364.268000,2362.616500,13742.386000,1655.859700,7926.458000,2287.780300,1746.116700,668.116700,0.000000,0.000000,0.000000,-431.249050,9954.157200,1800.605000,11809.726000,1745.825300,7273.569800,2980.297400,1531.022000,255.746750,0.000000,0.000000,0.000000,232.282560,8959.667000,2413.304900,9670.710900,1150.784700,6631.229500,2172.418000,1313.418600,118.528350,0.000000,0.000000,0.000000,199.811870,7695.018600,1926.981600,5262.680200,1096.624400,3815.885300,1532.096700,998.811830,353.662480,0.000000,0.000000,0.000000,-119.061510,4208.313500,1388.868000,3562.567900,759.104610,2906.140900,926.049740,511.134160,266.046230,0.000000,0.000000,0.000000,-237.164830,3085.926800,866.382020,2403.759300,549.695800,2117.665800,654.695800,175.233460,205.306700,0.000000,0.000000,0.000000,-180.131710,2154.753900,717.513180,1879.349700,403.083980,1952.631000,459.485230,159.778950,73.609779,0.000000,0.000000,0.000000,-38.673992,1838.858600,546.750060,1281.427100,220.134720,1672.923200,207.029270,256.616730,46.481548,0.000000,0.000000,0.000000,-20.451462,1366.098000,270.729460,1318.853900,198.522000,1673.067600,210.293660,350.062290,96.617599,0.000000,0.000000,0.000000,-19.348051,1369.892300,240.711060,1226.827600,140.392430,1438.977500,116.489930,299.563170,52.962620,0.000000,0.000000,0.000000,-2.782933,1244.907200,149.141430,1015.140800,141.541000,1230.512000,-28.484877,295.893130,-5.976018,0.000000,0.000000,0.000000,2.582475,1028.278600,2.795226,944.905520,144.336520,983.799680,-58.624226,302.314210,-67.608322,0.000000,0.000000,0.000000,34.900902,853.336550,14.966445,919.426700,120.383610,889.838200,-76.370224,272.845730,-9.748872,0.000000,0.000000,0.000000,-25.717701,813.225400,-46.545338,607.083310,121.430330,708.623230,-60.763893,178.172030,52.647739,0.000000,0.000000,0.000000,-61.249012,589.676700,-71.621284,377.980800,69.590263,572.100100,-33.460152,139.480550,-6.398931,0.000000,0.000000,0.000000,10.933224,397.719510,-27.846939,301.604920,49.548965,447.483860,4.833557,110.900220,-0.630654,0.000000,0.000000,0.000000,13.945115,302.381560,25.490261,408.794310,55.043289,548.951780,-21.260529,144.473950,9.389982,0.000000,0.000000,0.000000,-3.112487,393.525910,3.680835,267.398990,45.540085,396.570530,-30.625504,84.838394,-0.188449,0.000000,0.000000,0.000000,-2.927551,258.083040,-24.991385,205.108080,42.220833,315.221010,-35.691704,100.593510,-25.948771,0.000000,0.000000,0.000000,10.462321,186.212430,-24.973494,203.392500,45.930462,305.905580,-27.360222,93.812370,-12.075789,0.000000,0.000000,0.000000,11.620448,188.029270,-16.342869,152.362340,51.478401,228.855150,-19.254541,61.159267,0.477475,0.000000,0.000000,0.000000,5.900982,135.539730,-9.817485,98.133835,38.016300,162.760820,-11.324171,41.847965,-13.937389,0.000000,0.000000,0.000000,3.307259,88.218712,-4.367959,92.214249,38.314903,174.874650,4.369198,44.103714,7.338945,0.000000,0.000000,0.000000,4.873007,76.421707,10.756148,90.485146,42.647079,189.838590,0.276890,47.692619,12.558860,0.000000,0.000000,0.000000,-4.565187,77.909958,6.081623,97.850418,40.434376,157.840560,-5.600493,43.436752,-1.023169,0.000000,0.000000,0.000000,-2.384506,90.218834,0.036585,81.203758,39.780106,146.154070,-8.155137,41.818611,1.191549,0.000000,0.000000,0.000000,-3.402419,74.141365,-16.228340,67.090843,41.487217,110.684260,-13.580383,36.340282,9.298076,0.000000,0.000000,0.000000,-13.266465,52.744221,-23.822918,69.343567,34.630424,112.669030,-9.305083,40.522938,8.116493,0.000000,0.000000,0.000000,-8.914966,50.745125,-8.525514,62.640064,31.793581,118.710810,-3.035387,35.189060,0.166463,0.000000,0.000000,0.000000,-0.799715,56.287052,6.836284,57.620461,34.223118,98.237251,-16.470181,33.373932,-12.733375,0.000000,0.000000,0.000000,3.950780,40.787331,-9.642235,43.311584,27.716990,83.359009,-5.609607,20.325554,-5.498348,0.000000,0.000000,0.000000,1.809145,23.731171,1.366625,39.643230,21.117073,65.481606,-3.904913,18.241005,-2.668011,0.000000,0.000000,0.000000,-2.474474,28.038269,0.944738,41.140362,27.964350,65.494881,-12.894606,21.639853,-9.876400,0.000000,0.000000,0.000000,3.035473,29.414204,-1.614739,56.780621,28.208759,115.045400,-12.974183,44.114925,-8.679939,0.000000,0.000000,0.000000,-4.443849,45.607418,-11.839700,42.841599,26.071766,93.849869,-7.903073,34.334877,-0.055459,0.000000,0.000000,0.000000,-3.604167,25.571539,-13.180626,31.749060,22.872391,62.932671,-3.465206,24.081886,-2.099251,0.000000,0.000000,0.000000,-0.701687,18.374081,-12.278352,30.459061,22.350048,67.067780,-2.730230,20.544775,-6.979555,0.000000,0.000000,0.000000,3.616096,20.375847,-6.273920,32.742607,18.122910,65.605896,-4.396320,12.051908,-5.539794,0.000000,0.000000,0.000000,3.875010,24.779387,-9.872499,36.427837,18.140827,66.866005,-3.820099,21.318352,-8.356501,0.000000,0.000000,0.000000,0.380249,13.672213,-11.131228,30.537563,17.336416,56.414448,-7.311736,21.843008,-9.060784,0.000000,0.000000,0.000000,-2.377211,14.657393,-10.959543,33.396378,12.911759,53.752213,-4.857055,20.363686,-5.630895,0.000000,0.000000,0.000000,-0.190532,18.089441,-7.853983,23.912811,20.864056,41.346527,-0.617357,7.763068,-2.878104,0.000000,0.000000,0.000000,3.250506,8.625966,-6.398929,23.837042,21.264593,43.778919,-7.181330,11.765297,-4.641747,0.000000,0.000000,0.000000,-3.750596,17.417583,-13.855871,19.700659,16.430157,35.494003,-7.027404,8.611638,-1.478582,0.000000,0.000000,0.000000,-3.253778,14.048605,-9.764771,17.121382,14.615459,38.892056,-0.601825,5.363998,-4.452611,0.000000,0.000000,0.000000,-0.592250,8.887962,-6.823747,19.293848,14.785089,37.980553,1.886379,10.046850,-5.281479,0.000000,0.000000,0.000000,1.860947,7.697334,-3.960644,14.372273,13.355961,44.116425,-3.878443,12.157173,-8.069704,0.000000,0.000000,0.000000,0.934184,10.265963,-5.631216,10.692798,15.769934,41.079334,-2.552946,10.828069,-6.592777,0.000000,0.000000,0.000000,-0.393707,4.332689,-7.564114,11.464711,12.041869,33.879711,-0.512406,8.987910,-5.839953,0.000000,0.000000,0.000000,-0.363248,2.318886,-3.094676,13.566365,8.640820,36.053158,-1.923078,11.252261,-4.216488,0.000000,0.000000,0.000000,-1.382618,5.818388,-2.485412,12.744197,8.433518,32.989780,-1.650740,9.189798,-1.936964,0.000000,0.000000,0.000000,-2.774984,4.349065,-5.012538,11.201239,8.898542,28.957314,0.760391,6.700054,-2.002492,0.000000,0.000000,0.000000,-1.642694,2.650199,-4.123166,10.022738,8.475836,37.331089,0.235656,8.125170,-5.234898,0.000000,0.000000,0.000000,-2.706074,2.618630,-6.547883,8.755174,9.380226,30.648672,-0.580819,7.100686,-6.368733,0.000000,0.000000,0.000000,-1.874447,2.875411,-4.542785,7.429585,7.638933,27.290209,-0.932133,7.268273,-5.464128,0.000000,0.000000,0.000000,-0.025358,3.815815,-2.911500,8.355128,10.139771,26.243477,-2.437281,8.512835,-8.335520,0.000000,0.000000,0.000000,-1.933794,1.768160,-5.797596,8.929797,8.781489,23.184513,-2.911825,7.668520,-7.814051,0.000000,0.000000,0.000000,-1.943026,2.267769,-4.971059,8.614157,8.438481,18.545870,-1.115652,5.316986,-4.248167,0.000000,0.000000,0.000000,-2.375741,2.599205,-3.651874,6.677536,6.769524,18.654089,-0.516290,3.469530,-3.731383,0.000000,0.000000,0.000000,-1.028729,3.375701,-1.586127,7.410337,5.138248,16.787548,-1.299042,5.259352,-2.768023,0.000000,0.000000,0.000000,-1.113592,2.224701,-1.533955,6.119232,4.511750,12.593776,-1.111326,4.286825,-2.729156,0.000000,0.000000,0.000000,-1.472455,-0.078329,-1.065743,5.043951,4.283069,13.232475,-0.850067,4.633071,-2.468952,0.000000,0.000000,0.000000,-0.564418,0.291904,-0.165885,4.494166,4.010612,13.039316,-0.838108,3.946018,-2.443187,0.000000,0.000000,0.000000,-0.074317,0.628019,-0.857238,5.792777,4.712645,16.406357,-1.167941,4.554319,-4.320446,0.000000,0.000000,0.000000,-0.651635,0.853061,-3.025944,5.489982,3.999320,15.414898,-0.808044,5.057519,-4.117752,0.000000,0.000000,0.000000,-0.988312,0.647703,-2.427491,5.492136,3.480367,14.011128,-0.668662,4.953217,-2.855541,0.000000,0.000000,0.000000,-1.054416,1.089805,-2.047528,5.754725,3.279268,15.368079,-1.000424,4.682145,-2.828982,0.000000,0.000000,0.000000,-0.746681,1.751056,-0.952895,4.311285,4.167420,15.097590,-0.903412,3.455727,-3.734777,0.000000,0.000000,0.000000,-0.735566,-0.146164,-0.648781,3.017863,3.920627,10.332979,-0.069298,1.696205,-2.869551,0.000000,0.000000,0.000000,-0.818086,-0.298896,-0.340780,2.964801,3.373009,9.552137,-0.051871,2.165231,-2.797163,0.000000,0.000000,0.000000,-0.324746,-0.173941,0.177350,2.802523,2.697422,6.771269,-0.328127,1.884772,-2.465937,0.000000,0.000000,0.000000,0.051393,0.051913,0.664201,2.431691,2.178531,7.216690,-0.505768,1.745704,-2.367440,0.000000,0.000000,0.000000,0.206187,0.264222,0.819359,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
